"c_pair","sd"
"c_5_37",0.0975932331754829
"c_6_37",0.0900886017308115
"c_7_37",0.12290251479928
"c_8_37",0.11994430847014
"c_9_37",0.0907456116206372
"c_10_37",0.0900520341218392
"c_11_37",0.117121636243889
"c_12_37",0.121680831618047
"c_13_37",0.116666467473957
"c_14_37",0.115350433394885
"c_15_37",0.120926996899165
"c_16_37",0.0950427896612583
"c_17_37",0.103360594705297
"c_18_37",0.159157847215551
"c_19_37",0.148751284080713
"c_20_37",0.144534563245287
"c_21_37",0.154080336207632
"c_22_37",0.162052628908536
"c_23_37",0.145424950486646
"c_24_37",0.141471429741198
"c_25_37",0.147161261416152
"c_26_37",0.146834220584902
"c_27_37",0.148410416343161
"c_28_37",0.154361873531162
"c_29_37",0.169317156621985
"c_30_37",0.175858443338464
"c_31_37",0.146949251629192
"c_32_37",0.169603778277118
"c_33_37",0.124788222825
"c_34_37",0.164913425306542
"c_35_37",0.160033223277431
"c_36_37",0.172572527163235
"c_1_38",0.116390186004648
"c_2_38",0.117342639734115
"c_3_38",0.134668671871929
"c_4_38",0.138050967402936
"c_5_38",0.107404045013802
"c_6_38",0.104590051095367
"c_7_38",0.143345760136234
"c_8_38",0.139789258307524
"c_9_38",0.106439921625805
"c_10_38",0.101518945422716
"c_11_38",0.135389432085042
"c_12_38",0.140404621876542
"c_13_38",0.139336142951274
"c_14_38",0.132095886711555
"c_15_38",0.135744276533893
"c_16_38",0.120491420962279
"c_17_38",0.113131644768776
"c_18_38",0.18102719287467
"c_19_38",0.177181460093662
"c_20_38",0.162660982822295
"c_21_38",0.161310860480566
"c_22_38",0.170201958536838
"c_23_38",0.159238610650533
"c_24_38",0.167754824243227
"c_25_38",0.135818516080973
"c_26_38",0.142618063233913
"c_27_38",0.185778263123721
"c_28_38",0.181610739837689
"c_29_38",0.163245686463541
"c_30_38",0.176419137163018
"c_31_38",0.163317945021317
"c_32_38",0.142939432668182
"c_33_38",0.139476379705707
"c_34_38",0.183213814841939
"c_35_38",0.142874518128354
"c_36_38",0.139497322595783
"c_37_38",0.167113668272991
"c_1_39",0.121464004404333
"c_2_39",0.119380475674956
"c_3_39",0.130464584746469
"c_4_39",0.132822384382481
"c_5_39",0.107998883328118
"c_6_39",0.109801808314976
"c_7_39",0.145939989491374
"c_8_39",0.142069289650705
"c_9_39",0.104735426588222
"c_10_39",0.102454173849921
"c_11_39",0.132770345809119
"c_12_39",0.142016776895979
"c_13_39",0.144206466682497
"c_14_39",0.128846080745044
"c_15_39",0.138093139220286
"c_16_39",0.120024239777638
"c_17_39",0.113858407240556
"c_18_39",0.182089101158874
"c_19_39",0.186732010490435
"c_20_39",0.166829209314175
"c_21_39",0.168351167152359
"c_22_39",0.180859876029343
"c_23_39",0.162676120371912
"c_24_39",0.178391144298298
"c_25_39",0.125445757284508
"c_26_39",0.142797685742126
"c_27_39",0.184007690189574
"c_28_39",0.180434991729689
"c_29_39",0.167588533038663
"c_30_39",0.166291291335338
"c_31_39",0.161113495918195
"c_32_39",0.162184671202541
"c_33_39",0.139656283052182
"c_34_39",0.181309807336751
"c_35_39",0.159575766848948
"c_36_39",0.151354141133646
"c_37_39",0.176475720645603
"c_38_39",0.143315269967392
"c_1_40",0.105917889717405
"c_2_40",0.112103061089361
"c_3_40",0.120996520700267
"c_4_40",0.116854999738733
"c_5_40",0.0999680408562191
"c_6_40",0.097811541766949
"c_7_40",0.12813807775986
"c_8_40",0.122797285682398
"c_9_40",0.0995448634265433
"c_10_40",0.0961942917895773
"c_11_40",0.122708429477927
"c_12_40",0.127214637202691
"c_13_40",0.123957350985981
"c_14_40",0.118614411836252
"c_15_40",0.121554956881667
"c_16_40",0.101637087163139
"c_17_40",0.105003373745539
"c_18_40",0.166236566611134
"c_19_40",0.161460718820203
"c_20_40",0.148791038396601
"c_21_40",0.160693894853772
"c_22_40",0.166547067990232
"c_23_40",0.149635682417214
"c_24_40",0.148194430088936
"c_25_40",0.132021692347395
"c_26_40",0.14995512889034
"c_27_40",0.164415685125043
"c_28_40",0.160932341291351
"c_29_40",0.164342894939158
"c_30_40",0.169267715897981
"c_31_40",0.150178030407929
"c_32_40",0.168283672575476
"c_33_40",0.124509442863923
"c_34_40",0.167798071775474
"c_35_40",0.164149371891605
"c_36_40",0.167055256359935
"c_37_40",0.162195237332842
"c_38_40",0.156859772912121
"c_39_40",0.15320574025941
"c_1_41",0.101339984465529
"c_2_41",0.107913614539
"c_3_41",0.117088579700828
"c_4_41",0.118370102202194
"c_5_41",0.0937706902011443
"c_6_41",0.0909167999929643
"c_7_41",0.129272302571066
"c_8_41",0.122511303817756
"c_9_41",0.096432938837522
"c_10_41",0.092068324026809
"c_11_41",0.121667430247019
"c_12_41",0.127473026653861
"c_13_41",0.122367542955744
"c_14_41",0.117079305662424
"c_15_41",0.121492615678384
"c_16_41",0.0993647868499659
"c_17_41",0.107179862495236
"c_18_41",0.166366092267393
"c_19_41",0.158053812013446
"c_20_41",0.143403300650332
"c_21_41",0.168062171635457
"c_22_41",0.16489603119272
"c_23_41",0.147661423237511
"c_24_41",0.133155330865717
"c_25_41",0.140716358011944
"c_26_41",0.152933369851404
"c_27_41",0.164201746653424
"c_28_41",0.161974207239199
"c_29_41",0.17044454353109
"c_30_41",0.177043866152675
"c_31_41",0.152935221725308
"c_32_41",0.173553817682923
"c_33_41",0.128466711562864
"c_34_41",0.1740349610233
"c_35_41",0.167913438187265
"c_36_41",0.183423424869374
"c_37_41",0.138815007455168
"c_38_41",0.171851970564802
"c_39_41",0.173604886869683
"c_40_41",0.150006019590169
"c_1_42",0.113435340005736
"c_2_42",0.114502030031287
"c_3_42",0.121326993340062
"c_4_42",0.129531257119201
"c_5_42",0.103056955343888
"c_6_42",0.107717833820376
"c_7_42",0.135759935240606
"c_8_42",0.135107505109441
"c_9_42",0.104837289171438
"c_10_42",0.100182761179587
"c_11_42",0.127723953282541
"c_12_42",0.132977919725138
"c_13_42",0.127274012659963
"c_14_42",0.128335409009239
"c_15_42",0.131447508995171
"c_16_42",0.115789480383981
"c_17_42",0.112132216329197
"c_18_42",0.168550340990883
"c_19_42",0.16944205372884
"c_20_42",0.174526081800205
"c_21_42",0.139525567709083
"c_22_42",0.162624398223653
"c_23_42",0.168427738287161
"c_24_42",0.168613600085308
"c_25_42",0.171793373188286
"c_26_42",0.155573726865811
"c_27_42",0.166527973844487
"c_28_42",0.171897438630346
"c_29_42",0.158756296083815
"c_30_42",0.159644330564062
"c_31_42",0.144998800817727
"c_32_42",0.166844407392974
"c_33_42",0.122166373876597
"c_34_42",0.149937373703143
"c_35_42",0.1525276660891
"c_36_42",0.16053245694787
"c_37_42",0.170299463176121
"c_38_42",0.165311053421199
"c_39_42",0.164242497424993
"c_40_42",0.165463898146582
"c_41_42",0.171462629839941
"c_1_43",0.108698212959874
"c_2_43",0.106009078784745
"c_3_43",0.11725281922936
"c_4_43",0.122349390359332
"c_5_43",0.102981485473005
"c_6_43",0.102931165016437
"c_7_43",0.132603531022703
"c_8_43",0.129835730213798
"c_9_43",0.106607187546924
"c_10_43",0.108248579030064
"c_11_43",0.126789252496628
"c_12_43",0.134114762957109
"c_13_43",0.125829402325278
"c_14_43",0.126936527375054
"c_15_43",0.122977210247609
"c_16_43",0.116752576858418
"c_17_43",0.113458718000769
"c_18_43",0.149065209717165
"c_19_43",0.151037562300675
"c_20_43",0.139206833211607
"c_21_43",0.130421664594127
"c_22_43",0.139193132599565
"c_23_43",0.134783785071709
"c_24_43",0.125173343351718
"c_25_43",0.13286516829409
"c_26_43",0.13006926029891
"c_27_43",0.152758390922059
"c_28_43",0.15464851919244
"c_29_43",0.135465605612777
"c_30_43",0.132845416185592
"c_31_43",0.136608619808297
"c_32_43",0.144270857208149
"c_33_43",0.124709750845482
"c_34_43",0.134376007725093
"c_35_43",0.132708795142859
"c_36_43",0.126652300430247
"c_37_43",0.112406904487502
"c_38_43",0.137193567084342
"c_39_43",0.131242685030084
"c_40_43",0.119115139689277
"c_41_43",0.117334904010404
"c_42_43",0.128654981757515
"c_1_44",0.115548431542144
"c_2_44",0.11746037154757
"c_3_44",0.134098902281409
"c_4_44",0.136928705143509
"c_5_44",0.109094617229575
"c_6_44",0.111251545949107
"c_7_44",0.145802917975
"c_8_44",0.140674959575371
"c_9_44",0.107222367435649
"c_10_44",0.10326375841307
"c_11_44",0.13145490917467
"c_12_44",0.139188243312891
"c_13_44",0.141703361853769
"c_14_44",0.131845565746431
"c_15_44",0.136583136692704
"c_16_44",0.113043418689665
"c_17_44",0.121472495343238
"c_18_44",0.165365860941813
"c_19_44",0.167318172707056
"c_20_44",0.164926043824829
"c_21_44",0.157527379522627
"c_22_44",0.150381268024158
"c_23_44",0.165913847202377
"c_24_44",0.166408537755434
"c_25_44",0.163568354411041
